"reino","filo","classe","ordem","familia","genero","especie","subespecie","autor","latitude","longitude","datum","formato_original","precisao_da_coordenada","referencia_aproximacao","metodologia_aproximacao","descricao_do_metodo_aproximacao","taxon_citado","presenca_atual","tipo_registro","dia","mes","ano","hora","dia_fim","mes_fim","ano_fim","endemica_brasil","data_e_ano_desconhecidos","localidade","caracteristica_da_localidade","uc_federais","uc_nao_federais","rppn","pais","estado","municipio","ambiente","habitat","elevacao_minima","elevacao_maxima","profundidade_minima","profundidade_maxima","identificador","data_identificacao","identificacao_incerta","tombamento","instituicao_tombamento","compilador","data_compilacao","revisor","data_revisao","validador","data_validacao","autor_registro","referencia_bibliografica","base_dados","id_origem","observacao"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-34.9213889999999","-57.954444","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Argentina","","","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","1995","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-34.883333","-56.25","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Uruguai","","","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","1997","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-15.2","-52.5","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Mato Grosso","Barra do Garcas","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","1979","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-17.1086999999999","-46.8718599999999","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Minas Gerais","Paracatu","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","2000","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-23.5275","-46.9025","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Sao Paulo","Jandira","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","1993","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-17.7707559999999","-48.689244","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","PARQUE ESTADUAL DA SERRA DE CALDAS NOVAS","","Brasil","Goias","Caldas Novas","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","1983","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-24.4","-47.5","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","APA de Cananeia-Iguape-Peruibe","","","Brasil","Sao Paulo","Iguape","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","1991","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-29.6589129999999","-53.8088229999999","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Rio Grande do Sul","Santa Maria","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Ruibal, R. (1952) Revisionary studies of some South American Teiidae. Bulletin of the Museum of Comparative Zoology. 106, 477-529.","SALVE","2005","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-27.8992","-50.7608","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Santa Catarina","Campo Belo do Sul","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","1984","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-15.4605999999999","-55.7496999999999","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","AREA DE PROTECAO AMBIENTAL DA CHAPADA DOS GUIMARAES","RPPN Reserva Ecologica da Mata Fria","Brasil","Mato Grosso","Chapada dos Guimaraes","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Ruibal, R. (1952) Revisionary studies of some South American Teiidae. Bulletin of the Museum of Comparative Zoology. 106, 477-529.","SALVE","1988","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-14.6871969999999","-56.257426","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Mato Grosso","Nobres","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Santos, M.M.D., Avila, R.W. & Kawashita-Ribeiro, R.A. (2011) Checklist of the amphibians and reptiles in Nobres municipality, Mato Grosso state, central Brazil. Herpetology Notes. 4, 455--461.","SALVE","1999","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-19.4658","-44.2466999999999","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Minas Gerais","Sete Lagoas","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","2009","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-19.443389","-44.2669429999999","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Minas Gerais","Sete Lagoas","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Ruibal, R. (1952) Revisionary studies of some South American Teiidae. Bulletin of the Museum of Comparative Zoology. 106, 477-529.","SALVE","2010","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-22.716472","-45.4588329999999","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","APA Serra da Mantiqueira","PARQUE ESTADUAL DE CAMPOS DO JORDAO, APA CAMPOS DO JORDAO","","Brasil","Sao Paulo","Campos do Jordao","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","1987","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-22.0174999999999","-47.8907999999999","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Sao Paulo","Sao Carlos","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","2003","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-23.5474999999999","-46.636111111111","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","RPPN Sitio Curucutu","Brasil","Sao Paulo","Sao Paulo","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","2004","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-23.9316999999999","-47.0683","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Sao Paulo","Juquitiba","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","1994","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-17.3166666666666","-53.2","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Goias","Santa Rita do Araguaia","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","2008","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-20.7483","-53.4331","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Mato Grosso do Sul","Ribas do Rio Pardo","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","2002","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-20.4427777777777","-54.6458333333333","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","RPPN Estancia Santa Ines","Brasil","Mato Grosso do Sul","Campo Grande","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","1985","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-20.4427999999999","-54.6464","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","RPPN Estancia Santa Ines","Brasil","Mato Grosso do Sul","Campo Grande","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Ruibal, R. (1952) Revisionary studies of some South American Teiidae. Bulletin of the Museum of Comparative Zoology. 106, 477-529.","SALVE","1986","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-22.5361","-55.7256","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Mato Grosso do Sul","Ponta Pora","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","2001","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-29.1252999999999","-56.5531","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Rio Grande do Sul","Itaqui","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Ruibal, R. (1952) Revisionary studies of some South American Teiidae. Bulletin of the Museum of Comparative Zoology. 106, 477-529.","SALVE","1992","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-32.366667","-54.1833329999999","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Uruguai","","","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","1996","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-31.416667","-64.183333","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Argentina","","","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","1982","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-34.7520499999999","-55.319594","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Uruguai","","","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","2022","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-31.833333","-56.216667","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Uruguai","","","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","2021","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-31.866667","-56.233333","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Uruguai","","","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","2023","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-11.2166999999999","-50.6666999999999","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Mato Grosso","Luciara","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","2019","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-20.3494439999999","-46.638333","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","PARNA da Serra da Canastra","","","Brasil","Minas Gerais","Delfinopolis","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","2020","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-23.6","-46.6167","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Sao Paulo","Sao Paulo","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Ruibal, R. (1952) Revisionary studies of some South American Teiidae. Bulletin of the Museum of Comparative Zoology. 106, 477-529.","SALVE","2018","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-20.7833333333332","-51.7","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Mato Grosso do Sul","Tres Lagoas","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","2012","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-22.811696","-49.1991719999999","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","ESTAcaO ECOLoGICA DE SANTA BaRBARA","","Brasil","Sao Paulo","Aguas de Santa Barbara","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Araujo, C., Nascimento, B., Maffei, F., Moya, G., Correa, D. & Santos, S. (2014) Lizards from Estacao Ecologica de Santa Barbara, a remnant of Cerrado in the state of Sao Paulo, Brazil. Check List. 10, 1038.","SALVE","2014","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-20.2333333333332","-56.3666666666667","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Mato Grosso do Sul","Miranda","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","2013","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-20.5327039999999","-56.6883539999999","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Mato Grosso do Sul","Bodoquena","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","2015","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-26.1064","-50.3222","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Santa Catarina","Tres Barras","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Nogueira, C.D.C. (2006) Diversidade e Padroes de Distribuicao da Fauna de Lagartos do Cerrado. Tese de Doutorado. Universidade de Sao Paulo, Instituto de Biociencias. Sao Paulo. 296pp.","SALVE","2011","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura","Cercosaura schreibersii","","Wiegmann, 1834","-30.3710555555556","-51.9020555555555","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Rio Grande do Sul","Sao Jeronimo","","","","","","","","","","","","","","","","","","Wiegmann, 1834","Balestrin, R.L., Cappellari, L.H. & Outeiral, A.B. (2010) Reproductive biology of Cercosaura schreibersii (Squamata, Gymnophthalmidae) and Cnemidophorus lacertoides (Squamata, Teiidae) in Sul-Riograndense shield, Brazil. Biota Neotropica. 10 (1), 131-139.","SALVE","2016","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Sphaerodactylidae","Chatogekko","Chatogekko amazonicus","","(Andersson, 1918)","-1.88389999999999","-48.7689","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","RPPN Nadir Junior","Brasil","Para","Moju","","","","","","","","","","","Colecao Herpetologica UFRN","","","","","","","(Andersson, 1918)","","SALVE","13","base de dados ciclo 1, GC"
"Animalia","Chordata","Reptilia","Squamata","Sphaerodactylidae","Chatogekko","Chatogekko amazonicus","","(Andersson, 1918)","-3.36975","-59.86825","WGS 84","Graus decimais","Exata","","","","","","","6","12","2016","","","","","Nao","","","","","","","Brasil","Amazonas","Careiro","","","","","","","","","","","","","","","","","","(Andersson, 1918)","","SALVE","",""
