"order"	"suborder"	"family"	"species"	"year"	"biomes"	"cerrado_sp"	"cerrado_endemic"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Vanzosaura multiscutata"	1933	"Caatinga, Cerrado, Mata Atlântica"	"yes"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Vanzosaura rubricauda"	1902	"Cerrado, Mata Atlântica, Pantanal"	"yes"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Vanzosaura savanicola"	2014	"Cerrado"	"yes"	"yes"
"Squamata"	"Serpentes"	"Colubridae"	"Xenodon dorbignyi"	1854	"Mata Atlântica, Pampa"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Xenodon guentheri"	1894	"Mata Atlântica"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Xenodon histricus"	1863	"Cerrado, Mata Atlântica, Pampa"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Xenodon matogrossensis"	1993	"Cerrado, Pantanal"	"yes"	"yes"
"Squamata"	"Serpentes"	"Colubridae"	"Xenodon merremii"	1824	"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa, Pantanal"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Xenodon nattereri"	1867	"Amazônia, Caatinga, Cerrado, Mata Atlântica"	"yes"	"yes"
"Squamata"	"Serpentes"	"Colubridae"	"Xenodon neuwiedii"	1863	"Cerrado, Mata Atlântica, Pampa"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Xenodon pulcher"	1863	"Pantanal"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Xenodon rabdocephalus"	1824	"Amazônia, Cerrado, Mata Atlântica, Pantanal"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Xenodon severus"	1758	"Amazônia, Cerrado"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Xenodon werneri"	1963	"Amazônia"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Xenopholis scalaris"	1861	"Amazônia, Cerrado, Mata Atlântica"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Xenopholis undulatus"	1900	"Caatinga, Cerrado, Mata Atlântica"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Xenopholis werdingorum"	2009	"Cerrado, Pantanal"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Xenoxybelis argenteus"	1803	"Amazônia"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Xenoxybelis boulengeri"	1923	"Amazônia"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Zonateres lanei"	2005	"Amazônia, Pantanal"	"no"	"no"
